Time;Area;val
2020-06-27;Päijät-Häme Hospital District;0
2020-06-28;Päijät-Häme Hospital District;0
2020-06-29;Päijät-Häme Hospital District;0
2020-06-30;Päijät-Häme Hospital District;0
2020-07-01;Päijät-Häme Hospital District;0
2020-07-02;Päijät-Häme Hospital District;1
2020-07-03;Päijät-Häme Hospital District;0
2020-07-04;Päijät-Häme Hospital District;0
2020-07-05;Päijät-Häme Hospital District;1
2020-07-06;Päijät-Häme Hospital District;0
2020-07-07;Päijät-Häme Hospital District;1
2020-07-08;Päijät-Häme Hospital District;3
2020-07-09;Päijät-Häme Hospital District;4
2020-07-10;Päijät-Häme Hospital District;0
2020-07-11;Päijät-Häme Hospital District;0
2020-07-12;Päijät-Häme Hospital District;0
2020-07-13;Päijät-Häme Hospital District;1
2020-07-14;Päijät-Häme Hospital District;0
2020-07-15;Päijät-Häme Hospital District;0
2020-07-16;Päijät-Häme Hospital District;0
2020-07-17;Päijät-Häme Hospital District;0
2020-07-18;Päijät-Häme Hospital District;0
2020-07-19;Päijät-Häme Hospital District;0
2020-07-20;Päijät-Häme Hospital District;0
2020-07-21;Päijät-Häme Hospital District;0
2020-07-22;Päijät-Häme Hospital District;0
2020-07-23;Päijät-Häme Hospital District;0
2020-07-24;Päijät-Häme Hospital District;0
2020-07-25;Päijät-Häme Hospital District;0
2020-07-26;Päijät-Häme Hospital District;0
2020-07-27;Päijät-Häme Hospital District;0
2020-07-28;Päijät-Häme Hospital District;0
2020-07-29;Päijät-Häme Hospital District;0
2020-07-30;Päijät-Häme Hospital District;0
2020-07-31;Päijät-Häme Hospital District;0
2020-08-01;Päijät-Häme Hospital District;0
2020-08-02;Päijät-Häme Hospital District;0
2020-08-03;Päijät-Häme Hospital District;0
2020-08-04;Päijät-Häme Hospital District;1
2020-08-05;Päijät-Häme Hospital District;1
2020-08-06;Päijät-Häme Hospital District;0
2020-08-07;Päijät-Häme Hospital District;0
2020-08-08;Päijät-Häme Hospital District;0
2020-08-09;Päijät-Häme Hospital District;1
2020-08-10;Päijät-Häme Hospital District;1
2020-08-11;Päijät-Häme Hospital District;0
2020-08-12;Päijät-Häme Hospital District;1
2020-08-13;Päijät-Häme Hospital District;1
2020-08-14;Päijät-Häme Hospital District;0
2020-08-15;Päijät-Häme Hospital District;0
2020-08-16;Päijät-Häme Hospital District;0
2020-08-17;Päijät-Häme Hospital District;0
2020-08-18;Päijät-Häme Hospital District;1
2020-08-19;Päijät-Häme Hospital District;0
2020-08-20;Päijät-Häme Hospital District;0
2020-08-21;Päijät-Häme Hospital District;0
2020-08-22;Päijät-Häme Hospital District;0
2020-08-23;Päijät-Häme Hospital District;0
2020-08-24;Päijät-Häme Hospital District;0
2020-08-25;Päijät-Häme Hospital District;0
2020-08-26;Päijät-Häme Hospital District;1
2020-08-27;Päijät-Häme Hospital District;0
2020-08-28;Päijät-Häme Hospital District;0
2020-08-29;Päijät-Häme Hospital District;0
2020-08-30;Päijät-Häme Hospital District;3
2020-08-31;Päijät-Häme Hospital District;1
2020-09-01;Päijät-Häme Hospital District;1
2020-09-02;Päijät-Häme Hospital District;3
2020-09-03;Päijät-Häme Hospital District;7
2020-09-04;Päijät-Häme Hospital District;4
2020-09-05;Päijät-Häme Hospital District;3
2020-09-06;Päijät-Häme Hospital District;5
2020-09-07;Päijät-Häme Hospital District;9
2020-09-08;Päijät-Häme Hospital District;3
2020-09-09;Päijät-Häme Hospital District;9
2020-09-10;Päijät-Häme Hospital District;6
2020-09-11;Päijät-Häme Hospital District;8
2020-09-12;Päijät-Häme Hospital District;4
2020-09-13;Päijät-Häme Hospital District;3
2020-09-14;Päijät-Häme Hospital District;2
2020-09-15;Päijät-Häme Hospital District;8
2020-09-16;Päijät-Häme Hospital District;5
2020-09-17;Päijät-Häme Hospital District;2
2020-09-18;Päijät-Häme Hospital District;2
2020-09-19;Päijät-Häme Hospital District;0
2020-09-20;Päijät-Häme Hospital District;3
2020-09-21;Päijät-Häme Hospital District;3
2020-09-22;Päijät-Häme Hospital District;4
2020-09-23;Päijät-Häme Hospital District;0
2020-09-24;Päijät-Häme Hospital District;3
2020-09-25;Päijät-Häme Hospital District;0
2020-09-26;Päijät-Häme Hospital District;2
2020-09-27;Päijät-Häme Hospital District;1
2020-09-28;Päijät-Häme Hospital District;0
2020-09-29;Päijät-Häme Hospital District;0
2020-09-30;Päijät-Häme Hospital District;2
2020-10-01;Päijät-Häme Hospital District;2
2020-10-02;Päijät-Häme Hospital District;2
2020-10-03;Päijät-Häme Hospital District;1
2020-10-04;Päijät-Häme Hospital District;1
2020-10-05;Päijät-Häme Hospital District;3
2020-10-06;Päijät-Häme Hospital District;0
2020-10-07;Päijät-Häme Hospital District;1
2020-10-08;Päijät-Häme Hospital District;1
2020-10-09;Päijät-Häme Hospital District;1
2020-10-10;Päijät-Häme Hospital District;0
2020-10-11;Päijät-Häme Hospital District;1
2020-10-12;Päijät-Häme Hospital District;2
2020-10-13;Päijät-Häme Hospital District;7
2020-10-14;Päijät-Häme Hospital District;3
2020-10-15;Päijät-Häme Hospital District;0
2020-10-16;Päijät-Häme Hospital District;2
2020-10-17;Päijät-Häme Hospital District;2
2020-10-18;Päijät-Häme Hospital District;0
2020-10-19;Päijät-Häme Hospital District;1
2020-10-20;Päijät-Häme Hospital District;3
2020-10-21;Päijät-Häme Hospital District;3
2020-10-22;Päijät-Häme Hospital District;1
2020-10-23;Päijät-Häme Hospital District;3
2020-10-24;Päijät-Häme Hospital District;1
2020-10-25;Päijät-Häme Hospital District;1
2020-10-26;Päijät-Häme Hospital District;6
2020-10-27;Päijät-Häme Hospital District;3
2020-10-28;Päijät-Häme Hospital District;0
2020-10-29;Päijät-Häme Hospital District;1
2020-10-30;Päijät-Häme Hospital District;1
2020-10-31;Päijät-Häme Hospital District;8
2020-11-01;Päijät-Häme Hospital District;3
2020-11-02;Päijät-Häme Hospital District;3
2020-11-03;Päijät-Häme Hospital District;2
2020-11-04;Päijät-Häme Hospital District;2
2020-11-05;Päijät-Häme Hospital District;3
2020-11-06;Päijät-Häme Hospital District;3
2020-11-07;Päijät-Häme Hospital District;1
2020-11-08;Päijät-Häme Hospital District;9
2020-11-09;Päijät-Häme Hospital District;10
2020-11-10;Päijät-Häme Hospital District;6
2020-11-11;Päijät-Häme Hospital District;5
2020-11-12;Päijät-Häme Hospital District;7
2020-11-13;Päijät-Häme Hospital District;4
2020-11-14;Päijät-Häme Hospital District;6
2020-11-15;Päijät-Häme Hospital District;13
2020-11-16;Päijät-Häme Hospital District;13
2020-11-17;Päijät-Häme Hospital District;17
2020-11-18;Päijät-Häme Hospital District;23
2020-11-19;Päijät-Häme Hospital District;18
2020-11-20;Päijät-Häme Hospital District;11
2020-11-21;Päijät-Häme Hospital District;9
2020-11-22;Päijät-Häme Hospital District;36
2020-11-23;Päijät-Häme Hospital District;26
2020-11-24;Päijät-Häme Hospital District;49
2020-11-25;Päijät-Häme Hospital District;31
2020-11-26;Päijät-Häme Hospital District;32
2020-11-27;Päijät-Häme Hospital District;18
2020-11-28;Päijät-Häme Hospital District;25
2020-11-29;Päijät-Häme Hospital District;23
2020-11-30;Päijät-Häme Hospital District;28
2020-12-01;Päijät-Häme Hospital District;22
2020-12-02;Päijät-Häme Hospital District;15
2020-12-03;Päijät-Häme Hospital District;12
2020-12-04;Päijät-Häme Hospital District;10
2020-12-05;Päijät-Häme Hospital District;4
2020-12-06;Päijät-Häme Hospital District;12
2020-12-07;Päijät-Häme Hospital District;10
2020-12-08;Päijät-Häme Hospital District;9
2020-12-09;Päijät-Häme Hospital District;6
2020-12-10;Päijät-Häme Hospital District;11
2020-12-11;Päijät-Häme Hospital District;6
2020-12-12;Päijät-Häme Hospital District;5
2020-12-13;Päijät-Häme Hospital District;7
2020-12-14;Päijät-Häme Hospital District;9
2020-12-15;Päijät-Häme Hospital District;9
2020-12-16;Päijät-Häme Hospital District;9
2020-12-17;Päijät-Häme Hospital District;9
2020-12-18;Päijät-Häme Hospital District;6
2020-12-19;Päijät-Häme Hospital District;10
2020-12-20;Päijät-Häme Hospital District;7
2020-12-21;Päijät-Häme Hospital District;10
2020-12-22;Päijät-Häme Hospital District;6
2020-12-23;Päijät-Häme Hospital District;4
2020-12-24;Päijät-Häme Hospital District;8
2020-12-25;Päijät-Häme Hospital District;6
2020-12-26;Päijät-Häme Hospital District;6
2020-12-27;Päijät-Häme Hospital District;13
2020-12-28;Päijät-Häme Hospital District;10
2020-12-29;Päijät-Häme Hospital District;6
2020-12-30;Päijät-Häme Hospital District;6
2020-12-31;Päijät-Häme Hospital District;5
2021-01-01;Päijät-Häme Hospital District;5
2021-01-02;Päijät-Häme Hospital District;2
2021-01-03;Päijät-Häme Hospital District;6
2021-01-04;Päijät-Häme Hospital District;4
2021-01-05;Päijät-Häme Hospital District;8
2021-01-06;Päijät-Häme Hospital District;9
2021-01-07;Päijät-Häme Hospital District;4
2021-01-08;Päijät-Häme Hospital District;9
2021-01-09;Päijät-Häme Hospital District;13
2021-01-10;Päijät-Häme Hospital District;13
2021-01-11;Päijät-Häme Hospital District;6
2021-01-12;Päijät-Häme Hospital District;5
2021-01-13;Päijät-Häme Hospital District;3
2021-01-14;Päijät-Häme Hospital District;5
2021-01-15;Päijät-Häme Hospital District;2
2021-01-16;Päijät-Häme Hospital District;1
2021-01-17;Päijät-Häme Hospital District;7
2021-01-18;Päijät-Häme Hospital District;4
2021-01-19;Päijät-Häme Hospital District;7
2021-01-20;Päijät-Häme Hospital District;5
2021-01-21;Päijät-Häme Hospital District;5
2021-01-22;Päijät-Häme Hospital District;2
2021-01-23;Päijät-Häme Hospital District;7
2021-01-24;Päijät-Häme Hospital District;7
2021-01-25;Päijät-Häme Hospital District;4
2021-01-26;Päijät-Häme Hospital District;15
2021-01-27;Päijät-Häme Hospital District;3
2021-01-28;Päijät-Häme Hospital District;4
2021-01-29;Päijät-Häme Hospital District;2
2021-01-30;Päijät-Häme Hospital District;2
2021-01-31;Päijät-Häme Hospital District;11
2021-02-01;Päijät-Häme Hospital District;5
2021-02-02;Päijät-Häme Hospital District;5
2021-02-03;Päijät-Häme Hospital District;5
2021-02-04;Päijät-Häme Hospital District;8
2021-02-05;Päijät-Häme Hospital District;1
2021-02-06;Päijät-Häme Hospital District;4
2021-02-07;Päijät-Häme Hospital District;11
2021-02-08;Päijät-Häme Hospital District;8
2021-02-09;Päijät-Häme Hospital District;5
2021-02-10;Päijät-Häme Hospital District;3
2021-02-11;Päijät-Häme Hospital District;16
2021-02-12;Päijät-Häme Hospital District;2
2021-02-13;Päijät-Häme Hospital District;4
2021-02-14;Päijät-Häme Hospital District;6
2021-02-15;Päijät-Häme Hospital District;8
2021-02-16;Päijät-Häme Hospital District;10
2021-02-17;Päijät-Häme Hospital District;6
2021-02-18;Päijät-Häme Hospital District;10
2021-02-19;Päijät-Häme Hospital District;7
2021-02-20;Päijät-Häme Hospital District;7
2021-02-21;Päijät-Häme Hospital District;14
2021-02-22;Päijät-Häme Hospital District;20
2021-02-23;Päijät-Häme Hospital District;9
2021-02-24;Päijät-Häme Hospital District;17
2021-02-25;Päijät-Häme Hospital District;15
2021-02-26;Päijät-Häme Hospital District;7
2021-02-27;Päijät-Häme Hospital District;12
2021-02-28;Päijät-Häme Hospital District;20
2021-03-01;Päijät-Häme Hospital District;11
2021-03-02;Päijät-Häme Hospital District;13
2021-03-03;Päijät-Häme Hospital District;13
2021-03-04;Päijät-Häme Hospital District;12
2021-03-05;Päijät-Häme Hospital District;16
2021-03-06;Päijät-Häme Hospital District;10
2021-03-07;Päijät-Häme Hospital District;11
2021-03-08;Päijät-Häme Hospital District;31
2021-03-09;Päijät-Häme Hospital District;28
2021-03-10;Päijät-Häme Hospital District;44
2021-03-11;Päijät-Häme Hospital District;23
2021-03-12;Päijät-Häme Hospital District;22
2021-03-13;Päijät-Häme Hospital District;23
2021-03-14;Päijät-Häme Hospital District;26
2021-03-15;Päijät-Häme Hospital District;34
2021-03-16;Päijät-Häme Hospital District;43
2021-03-17;Päijät-Häme Hospital District;27
2021-03-18;Päijät-Häme Hospital District;33
2021-03-19;Päijät-Häme Hospital District;14
2021-03-20;Päijät-Häme Hospital District;29
2021-03-21;Päijät-Häme Hospital District;24
2021-03-22;Päijät-Häme Hospital District;18
2021-03-23;Päijät-Häme Hospital District;26
2021-03-24;Päijät-Häme Hospital District;25
2021-03-25;Päijät-Häme Hospital District;24
2021-03-26;Päijät-Häme Hospital District;17
2021-03-27;Päijät-Häme Hospital District;29
2021-03-28;Päijät-Häme Hospital District;23
2021-03-29;Päijät-Häme Hospital District;24
2021-03-30;Päijät-Häme Hospital District;27
2021-03-31;Päijät-Häme Hospital District;10
2021-04-01;Päijät-Häme Hospital District;24
2021-04-02;Päijät-Häme Hospital District;18
2021-04-03;Päijät-Häme Hospital District;19
2021-04-04;Päijät-Häme Hospital District;26
2021-04-05;Päijät-Häme Hospital District;27
2021-04-06;Päijät-Häme Hospital District;21
2021-04-07;Päijät-Häme Hospital District;37
2021-04-08;Päijät-Häme Hospital District;23
2021-04-09;Päijät-Häme Hospital District;16
2021-04-10;Päijät-Häme Hospital District;18
2021-04-11;Päijät-Häme Hospital District;24
2021-04-12;Päijät-Häme Hospital District;11
2021-04-13;Päijät-Häme Hospital District;11
2021-04-14;Päijät-Häme Hospital District;11
2021-04-15;Päijät-Häme Hospital District;18
2021-04-16;Päijät-Häme Hospital District;5
2021-04-17;Päijät-Häme Hospital District;10
2021-04-18;Päijät-Häme Hospital District;16
2021-04-19;Päijät-Häme Hospital District;14
2021-04-20;Päijät-Häme Hospital District;11
2021-04-21;Päijät-Häme Hospital District;14
2021-04-22;Päijät-Häme Hospital District;14
2021-04-23;Päijät-Häme Hospital District;14
2021-04-24;Päijät-Häme Hospital District;7
2021-04-25;Päijät-Häme Hospital District;15
2021-04-26;Päijät-Häme Hospital District;13
2021-04-27;Päijät-Häme Hospital District;19
2021-04-28;Päijät-Häme Hospital District;29
2021-04-29;Päijät-Häme Hospital District;6
2021-04-30;Päijät-Häme Hospital District;22
2021-05-01;Päijät-Häme Hospital District;9
2021-05-02;Päijät-Häme Hospital District;23
2021-05-03;Päijät-Häme Hospital District;16
2021-05-04;Päijät-Häme Hospital District;24
2021-05-05;Päijät-Häme Hospital District;20
2021-05-06;Päijät-Häme Hospital District;17
2021-05-07;Päijät-Häme Hospital District;12
2021-05-08;Päijät-Häme Hospital District;14
2021-05-09;Päijät-Häme Hospital District;15
2021-05-10;Päijät-Häme Hospital District;24
2021-05-11;Päijät-Häme Hospital District;10
2021-05-12;Päijät-Häme Hospital District;22
2021-05-13;Päijät-Häme Hospital District;18
2021-05-14;Päijät-Häme Hospital District;12
2021-05-15;Päijät-Häme Hospital District;6
2021-05-16;Päijät-Häme Hospital District;25
2021-05-17;Päijät-Häme Hospital District;18
2021-05-18;Päijät-Häme Hospital District;16
2021-05-19;Päijät-Häme Hospital District;12
2021-05-20;Päijät-Häme Hospital District;6
2021-05-21;Päijät-Häme Hospital District;1
2021-05-22;Päijät-Häme Hospital District;2
2021-05-23;Päijät-Häme Hospital District;11
2021-05-24;Päijät-Häme Hospital District;7
2021-05-25;Päijät-Häme Hospital District;17
2021-05-26;Päijät-Häme Hospital District;12
2021-05-27;Päijät-Häme Hospital District;4
2021-05-28;Päijät-Häme Hospital District;9
2021-05-29;Päijät-Häme Hospital District;7
2021-05-30;Päijät-Häme Hospital District;7
2021-05-31;Päijät-Häme Hospital District;4
2021-06-01;Päijät-Häme Hospital District;11
2021-06-02;Päijät-Häme Hospital District;8
2021-06-03;Päijät-Häme Hospital District;1
2021-06-04;Päijät-Häme Hospital District;2
2021-06-05;Päijät-Häme Hospital District;5
2021-06-06;Päijät-Häme Hospital District;2
2021-06-07;Päijät-Häme Hospital District;13
2021-06-08;Päijät-Häme Hospital District;4
2021-06-09;Päijät-Häme Hospital District;2
2021-06-10;Päijät-Häme Hospital District;3
2021-06-11;Päijät-Häme Hospital District;0
2021-06-12;Päijät-Häme Hospital District;0
2021-06-13;Päijät-Häme Hospital District;3
2021-06-14;Päijät-Häme Hospital District;3
2021-06-15;Päijät-Häme Hospital District;4
2021-06-16;Päijät-Häme Hospital District;14
2021-06-17;Päijät-Häme Hospital District;3
2021-06-18;Päijät-Häme Hospital District;4
2021-06-19;Päijät-Häme Hospital District;7
2021-06-20;Päijät-Häme Hospital District;7
2021-06-21;Päijät-Häme Hospital District;5
2021-06-22;Päijät-Häme Hospital District;13
2021-06-23;Päijät-Häme Hospital District;8
2021-06-24;Päijät-Häme Hospital District;3
2021-06-25;Päijät-Häme Hospital District;1
2021-06-26;Päijät-Häme Hospital District;4
2021-06-27;Päijät-Häme Hospital District;7
2021-06-28;Päijät-Häme Hospital District;19
2021-06-29;Päijät-Häme Hospital District;22
2021-06-30;Päijät-Häme Hospital District;21
2021-07-01;Päijät-Häme Hospital District;16
2021-07-02;Päijät-Häme Hospital District;16
2021-07-03;Päijät-Häme Hospital District;12
2021-07-04;Päijät-Häme Hospital District;15
2021-07-05;Päijät-Häme Hospital District;24
2021-07-06;Päijät-Häme Hospital District;29
2021-07-07;Päijät-Häme Hospital District;17
2021-07-08;Päijät-Häme Hospital District;24
2021-07-09;Päijät-Häme Hospital District;12
2021-07-10;Päijät-Häme Hospital District;7
2021-07-11;Päijät-Häme Hospital District;20
2021-07-12;Päijät-Häme Hospital District;19
2021-07-13;Päijät-Häme Hospital District;26
2021-07-14;Päijät-Häme Hospital District;15
2021-07-15;Päijät-Häme Hospital District;27
2021-07-16;Päijät-Häme Hospital District;9
2021-07-17;Päijät-Häme Hospital District;21
2021-07-18;Päijät-Häme Hospital District;29
2021-07-19;Päijät-Häme Hospital District;18
2021-07-20;Päijät-Häme Hospital District;18
2021-07-21;Päijät-Häme Hospital District;35
2021-07-22;Päijät-Häme Hospital District;21
2021-07-23;Päijät-Häme Hospital District;12
2021-07-24;Päijät-Häme Hospital District;14
2021-07-25;Päijät-Häme Hospital District;18
2021-07-26;Päijät-Häme Hospital District;15
2021-07-27;Päijät-Häme Hospital District;26
2021-07-28;Päijät-Häme Hospital District;18
2021-07-29;Päijät-Häme Hospital District;20
2021-07-30;Päijät-Häme Hospital District;6
2021-07-31;Päijät-Häme Hospital District;6
2021-08-01;Päijät-Häme Hospital District;12
2021-08-02;Päijät-Häme Hospital District;16
2021-08-03;Päijät-Häme Hospital District;20
2021-08-04;Päijät-Häme Hospital District;15
2021-08-05;Päijät-Häme Hospital District;9
2021-08-06;Päijät-Häme Hospital District;16
2021-08-07;Päijät-Häme Hospital District;25
2021-08-08;Päijät-Häme Hospital District;16
2021-08-09;Päijät-Häme Hospital District;17
2021-08-10;Päijät-Häme Hospital District;15
2021-08-11;Päijät-Häme Hospital District;9
2021-08-12;Päijät-Häme Hospital District;10
2021-08-13;Päijät-Häme Hospital District;4
2021-08-14;Päijät-Häme Hospital District;5
2021-08-15;Päijät-Häme Hospital District;12
2021-08-16;Päijät-Häme Hospital District;10
2021-08-17;Päijät-Häme Hospital District;12
2021-08-18;Päijät-Häme Hospital District;14
2021-08-19;Päijät-Häme Hospital District;11
2021-08-20;Päijät-Häme Hospital District;3
2021-08-21;Päijät-Häme Hospital District;8
2021-08-22;Päijät-Häme Hospital District;11
2021-08-23;Päijät-Häme Hospital District;9
2021-08-24;Päijät-Häme Hospital District;16
2021-08-25;Päijät-Häme Hospital District;5
2021-08-26;Päijät-Häme Hospital District;13
2021-08-27;Päijät-Häme Hospital District;12
2021-08-28;Päijät-Häme Hospital District;14
2021-08-29;Päijät-Häme Hospital District;18
2021-08-30;Päijät-Häme Hospital District;13
2021-08-31;Päijät-Häme Hospital District;18
2021-09-01;Päijät-Häme Hospital District;6
2021-09-02;Päijät-Häme Hospital District;8
2021-09-03;Päijät-Häme Hospital District;9
2021-09-04;Päijät-Häme Hospital District;16
2021-09-05;Päijät-Häme Hospital District;9
2021-09-06;Päijät-Häme Hospital District;11
2021-09-07;Päijät-Häme Hospital District;18
2021-09-08;Päijät-Häme Hospital District;9
2021-09-09;Päijät-Häme Hospital District;18
2021-09-10;Päijät-Häme Hospital District;16
2021-09-11;Päijät-Häme Hospital District;7
2021-09-12;Päijät-Häme Hospital District;12
2021-09-13;Päijät-Häme Hospital District;18
2021-09-14;Päijät-Häme Hospital District;17
2021-09-15;Päijät-Häme Hospital District;15
2021-09-16;Päijät-Häme Hospital District;20
2021-09-17;Päijät-Häme Hospital District;6
2021-09-18;Päijät-Häme Hospital District;12
2021-09-19;Päijät-Häme Hospital District;10
2021-09-20;Päijät-Häme Hospital District;25
2021-09-21;Päijät-Häme Hospital District;29
2021-09-22;Päijät-Häme Hospital District;18
2021-09-23;Päijät-Häme Hospital District;27
2021-09-24;Päijät-Häme Hospital District;18
2021-09-25;Päijät-Häme Hospital District;22
2021-09-26;Päijät-Häme Hospital District;25
2021-09-27;Päijät-Häme Hospital District;42
2021-09-28;Päijät-Häme Hospital District;41
2021-09-29;Päijät-Häme Hospital District;46
2021-09-30;Päijät-Häme Hospital District;53
2021-10-01;Päijät-Häme Hospital District;44
2021-10-02;Päijät-Häme Hospital District;29
2021-10-03;Päijät-Häme Hospital District;62
2021-10-04;Päijät-Häme Hospital District;50
2021-10-05;Päijät-Häme Hospital District;59
2021-10-06;Päijät-Häme Hospital District;38
2021-10-07;Päijät-Häme Hospital District;55
2021-10-08;Päijät-Häme Hospital District;32
2021-10-09;Päijät-Häme Hospital District;31
2021-10-10;Päijät-Häme Hospital District;31
2021-10-11;Päijät-Häme Hospital District;55
2021-10-12;Päijät-Häme Hospital District;50
2021-10-13;Päijät-Häme Hospital District;37
2021-10-14;Päijät-Häme Hospital District;45
2021-10-15;Päijät-Häme Hospital District;20
2021-10-16;Päijät-Häme Hospital District;18
2021-10-17;Päijät-Häme Hospital District;45
2021-10-18;Päijät-Häme Hospital District;38
2021-10-19;Päijät-Häme Hospital District;31
2021-10-20;Päijät-Häme Hospital District;41
2021-10-21;Päijät-Häme Hospital District;26
2021-10-22;Päijät-Häme Hospital District;34
2021-10-23;Päijät-Häme Hospital District;25
2021-10-24;Päijät-Häme Hospital District;36
2021-10-25;Päijät-Häme Hospital District;29
2021-10-26;Päijät-Häme Hospital District;33
2021-10-27;Päijät-Häme Hospital District;32
2021-10-28;Päijät-Häme Hospital District;26
2021-10-29;Päijät-Häme Hospital District;19
2021-10-30;Päijät-Häme Hospital District;36
2021-10-31;Päijät-Häme Hospital District;36
2021-11-01;Päijät-Häme Hospital District;42
2021-11-02;Päijät-Häme Hospital District;39
2021-11-03;Päijät-Häme Hospital District;23
2021-11-04;Päijät-Häme Hospital District;30
2021-11-05;Päijät-Häme Hospital District;26
2021-11-06;Päijät-Häme Hospital District;28
2021-11-07;Päijät-Häme Hospital District;34
2021-11-08;Päijät-Häme Hospital District;34
2021-11-09;Päijät-Häme Hospital District;37
2021-11-10;Päijät-Häme Hospital District;41
2021-11-11;Päijät-Häme Hospital District;34
2021-11-12;Päijät-Häme Hospital District;29
2021-11-13;Päijät-Häme Hospital District;32
2021-11-14;Päijät-Häme Hospital District;38
2021-11-15;Päijät-Häme Hospital District;54
2021-11-16;Päijät-Häme Hospital District;39
2021-11-17;Päijät-Häme Hospital District;36
2021-11-18;Päijät-Häme Hospital District;53
2021-11-19;Päijät-Häme Hospital District;52
2021-11-20;Päijät-Häme Hospital District;51
2021-11-21;Päijät-Häme Hospital District;41
2021-11-22;Päijät-Häme Hospital District;72
2021-11-23;Päijät-Häme Hospital District;67
2021-11-24;Päijät-Häme Hospital District;83
2021-11-25;Päijät-Häme Hospital District;61
2021-11-26;Päijät-Häme Hospital District;76
2021-11-27;Päijät-Häme Hospital District;47
2021-11-28;Päijät-Häme Hospital District;72
2021-11-29;Päijät-Häme Hospital District;52
2021-11-30;Päijät-Häme Hospital District;63
2021-12-01;Päijät-Häme Hospital District;58
2021-12-02;Päijät-Häme Hospital District;63
2021-12-03;Päijät-Häme Hospital District;68
2021-12-04;Päijät-Häme Hospital District;53
2021-12-05;Päijät-Häme Hospital District;58
2021-12-06;Päijät-Häme Hospital District;76
2021-12-07;Päijät-Häme Hospital District;64
2021-12-08;Päijät-Häme Hospital District;84
2021-12-09;Päijät-Häme Hospital District;76
2021-12-10;Päijät-Häme Hospital District;61
2021-12-11;Päijät-Häme Hospital District;64
2021-12-12;Päijät-Häme Hospital District;73
2021-12-13;Päijät-Häme Hospital District;63
2021-12-14;Päijät-Häme Hospital District;77
2021-12-15;Päijät-Häme Hospital District;65
2021-12-16;Päijät-Häme Hospital District;68
2021-12-17;Päijät-Häme Hospital District;55
2021-12-18;Päijät-Häme Hospital District;57
2021-12-19;Päijät-Häme Hospital District;72
2021-12-20;Päijät-Häme Hospital District;57
2021-12-21;Päijät-Häme Hospital District;74
2021-12-22;Päijät-Häme Hospital District;82
2021-12-23;Päijät-Häme Hospital District;61
2021-12-24;Päijät-Häme Hospital District;64
2021-12-25;Päijät-Häme Hospital District;86
2021-12-26;Päijät-Häme Hospital District;139
2021-12-27;Päijät-Häme Hospital District;169
2021-12-28;Päijät-Häme Hospital District;186
2021-12-29;Päijät-Häme Hospital District;211
2021-12-30;Päijät-Häme Hospital District;155
2021-12-31;Päijät-Häme Hospital District;114
2022-01-01;Päijät-Häme Hospital District;131
2022-01-02;Päijät-Häme Hospital District;239
2022-01-03;Päijät-Häme Hospital District;227
2022-01-04;Päijät-Häme Hospital District;266
2022-01-05;Päijät-Häme Hospital District;224
2022-01-06;Päijät-Häme Hospital District;252
2022-01-07;Päijät-Häme Hospital District;215
2022-01-08;Päijät-Häme Hospital District;215
2022-01-09;Päijät-Häme Hospital District;317
2022-01-10;Päijät-Häme Hospital District;286
2022-01-11;Päijät-Häme Hospital District;274
2022-01-12;Päijät-Häme Hospital District;252
2022-01-13;Päijät-Häme Hospital District;294
2022-01-14;Päijät-Häme Hospital District;212
2022-01-15;Päijät-Häme Hospital District;229
2022-01-16;Päijät-Häme Hospital District;300
2022-01-17;Päijät-Häme Hospital District;303
2022-01-18;Päijät-Häme Hospital District;282
2022-01-19;Päijät-Häme Hospital District;330
2022-01-20;Päijät-Häme Hospital District;320
2022-01-21;Päijät-Häme Hospital District;232
2022-01-22;Päijät-Häme Hospital District;284
2022-01-23;Päijät-Häme Hospital District;375
2022-01-24;Päijät-Häme Hospital District;344
2022-01-25;Päijät-Häme Hospital District;372
2022-01-26;Päijät-Häme Hospital District;324
2022-01-27;Päijät-Häme Hospital District;269
2022-01-28;Päijät-Häme Hospital District;191
2022-01-29;Päijät-Häme Hospital District;194
2022-01-30;Päijät-Häme Hospital District;258
2022-01-31;Päijät-Häme Hospital District;223
2022-02-01;Päijät-Häme Hospital District;245
2022-02-02;Päijät-Häme Hospital District;213
2022-02-03;Päijät-Häme Hospital District;165
2022-02-04;Päijät-Häme Hospital District;171
2022-02-05;Päijät-Häme Hospital District;154
2022-02-06;Päijät-Häme Hospital District;304
2022-02-07;Päijät-Häme Hospital District;293
2022-02-08;Päijät-Häme Hospital District;238
2022-02-09;Päijät-Häme Hospital District;263
2022-02-10;Päijät-Häme Hospital District;211
2022-02-11;Päijät-Häme Hospital District;196
2022-02-12;Päijät-Häme Hospital District;188
2022-02-13;Päijät-Häme Hospital District;312
2022-02-14;Päijät-Häme Hospital District;238
2022-02-15;Päijät-Häme Hospital District;258
2022-02-16;Päijät-Häme Hospital District;276
2022-02-17;Päijät-Häme Hospital District;274
2022-02-18;Päijät-Häme Hospital District;185
2022-02-19;Päijät-Häme Hospital District;228
2022-02-20;Päijät-Häme Hospital District;329
2022-02-21;Päijät-Häme Hospital District;325
2022-02-22;Päijät-Häme Hospital District;326
2022-02-23;Päijät-Häme Hospital District;285
2022-02-24;Päijät-Häme Hospital District;288
